"route","date","daytype","rides"
"30","09/18/2019","W","3,301"
"30","09/19/2019","W","3,390"
"30","09/20/2019","W","3,253"
"30","09/21/2019","A","1,889"
"30","09/22/2019","U","865"
"30","09/23/2019","W","3,317"
"30","09/24/2019","W","3,236"
"30","09/25/2019","W","3,257"
"30","09/26/2019","W","3,198"
"30","09/27/2019","W","2,824"
"30","09/28/2019","A","1,815"
"30","09/29/2019","U","786"
"30","09/30/2019","W","3,291"
"30","10/01/2019","W","3,550"
"30","10/02/2019","W","3,062"
"30","10/03/2019","W","3,563"
"30","10/04/2019","W","3,292"
"30","10/05/2019","A","1,978"
"30","10/06/2019","U","886"
"30","10/07/2019","W","3,362"
"30","10/08/2019","W","3,080"
"30","10/09/2019","W","3,401"
"30","10/10/2019","W","3,467"
"30","10/11/2019","W","2,946"
"30","10/12/2019","A","1,887"
"30","10/13/2019","U","817"
"30","10/14/2019","W","2,126"
"30","10/15/2019","W","3,246"
"30","10/16/2019","W","3,204"
"30","10/17/2019","W","2,563"
"30","10/18/2019","W","2,753"
"30","10/19/2019","A","1,891"
"30","10/20/2019","U","918"
"30","10/21/2019","W","2,643"
"30","10/22/2019","W","2,713"
"30","10/23/2019","W","2,748"
"30","10/24/2019","W","2,864"
"30","10/25/2019","W","2,743"
"30","10/26/2019","A","1,529"
"30","10/27/2019","U","1,014"
"30","10/28/2019","W","2,838"
"30","10/29/2019","W","2,629"
"30","10/30/2019","W","2,478"
"30","10/31/2019","W","2,098"
"30","11/01/2019","W","2,817"
"30","11/02/2019","A","1,548"
"30","11/03/2019","U","905"
"30","11/04/2019","W","3,318"
"30","11/05/2019","W","3,314"
"30","11/06/2019","W","3,309"
"30","11/07/2019","W","3,131"
"30","11/08/2019","W","2,189"
"30","11/09/2019","A","1,837"
"30","11/10/2019","U","822"
"30","11/11/2019","W","1,527"
"30","11/12/2019","W","2,580"
"30","11/13/2019","W","2,777"
"30","11/14/2019","W","2,596"
"30","11/15/2019","W","3,065"
"30","11/16/2019","A","1,883"
"30","11/17/2019","U","904"
"30","11/18/2019","W","3,011"
"30","11/19/2019","W","3,109"
"30","11/20/2019","W","3,323"
"30","11/21/2019","W","2,697"
"30","11/22/2019","W","2,979"
"30","11/23/2019","A","1,685"
"30","11/24/2019","U","915"
"30","11/25/2019","W","3,209"
"30","11/26/2019","W","3,094"
"30","11/27/2019","W","2,550"
"30","11/28/2019","U","666"
"30","11/29/2019","W","1,642"
"30","11/30/2019","A","1,469"
"30","12/01/2019","U","812"
"30","12/02/2019","W","3,162"
"30","12/03/2019","W","3,045"
"30","12/04/2019","W","3,186"
"30","12/05/2019","W","2,937"
"30","12/06/2019","W","3,225"
"30","12/07/2019","A","1,693"
"30","12/08/2019","U","893"
"30","12/09/2019","W","3,036"
"30","12/10/2019","W","2,708"
"30","12/11/2019","W","2,664"
"30","12/12/2019","W","2,896"
"30","12/13/2019","W","3,027"
"30","12/14/2019","A","1,629"
"30","12/15/2019","U","785"
"30","12/16/2019","W","2,734"
"30","12/17/2019","W","2,704"
"30","12/18/2019","W","2,649"
"30","12/19/2019","W","2,696"
"30","12/20/2019","W","2,710"
"30","12/21/2019","A","1,592"
"30","12/22/2019","U","955"
"30","12/23/2019","W","2,047"
"30","12/24/2019","W","1,614"
"30","12/25/2019","U","534"
"30","12/26/2019","W","1,833"
"30","12/27/2019","W","1,846"
"30","12/28/2019","A","1,694"
"30","12/29/2019","U","786"
"30","12/30/2019","W","1,853"
"30","12/31/2019","W","1,633"
"30","01/01/2020","U","750"
"30","01/02/2020","W","2,292"
"30","01/03/2020","W","2,467"
"30","01/04/2020","A","1,526"
"30","01/05/2020","U","842"
"30","01/06/2020","W","2,761"
"30","01/07/2020","W","2,836"
"30","01/08/2020","W","2,751"
"30","01/09/2020","W","3,030"
"30","01/10/2020","W","2,793"
"30","01/11/2020","A","1,339"
"30","01/12/2020","U","702"
"30","01/13/2020","W","2,811"
"30","01/14/2020","W","3,200"
"30","01/15/2020","W","2,950"
"30","01/16/2020","W","2,909"
"30","01/17/2020","W","2,751"
"30","01/18/2020","A","1,314"
"30","01/19/2020","U","590"
"30","01/20/2020","W","1,363"
"30","01/21/2020","W","2,995"
"30","01/22/2020","W","2,970"
"30","01/23/2020","W","2,753"
"30","01/24/2020","W","2,692"
"30","01/25/2020","A","1,562"
"30","01/26/2020","U","737"
"30","01/27/2020","W","3,034"
"30","01/28/2020","W","3,007"
"30","01/29/2020","W","3,047"
"30","01/30/2020","W","2,972"
"30","01/31/2020","W","2,583"
"30","02/01/2020","A","1,865"
"30","02/02/2020","U","893"
"30","02/03/2020","W","3,217"
"30","02/04/2020","W","3,004"
"30","02/05/2020","W","3,011"
"30","02/06/2020","W","2,604"
"30","02/07/2020","W","3,514"
"30","02/08/2020","A","1,611"
"30","02/09/2020","U","699"
"30","02/10/2020","W","2,905"
"30","02/11/2020","W","3,275"
"30","02/12/2020","W","3,282"
"30","02/13/2020","W","2,398"
"30","02/14/2020","W","2,298"
"30","02/15/2020","A","1,279"
"30","02/16/2020","U","825"
"30","02/17/2020","W","1,683"
"30","02/18/2020","W","2,900"
"30","02/19/2020","W","2,955"
"30","02/20/2020","W","2,368"
"30","02/21/2020","W","2,979"
"30","02/22/2020","A","1,769"
"30","02/23/2020","U","912"
"30","02/24/2020","W","2,939"
"30","02/25/2020","W","2,940"
"30","02/26/2020","W","2,508"
"30","02/27/2020","W","2,583"
"30","02/28/2020","W","2,615"
"30","02/29/2020","A","1,588"
"30","03/01/2020","U","963"
"30","03/02/2020","W","2,930"
"30","03/03/2020","W","3,206"
"30","03/04/2020","W","2,885"
"30","03/05/2020","W","2,842"
"30","03/06/2020","W","2,644"
"30","03/07/2020","A","1,887"
"30","03/08/2020","U","910"
"30","03/09/2020","W","2,642"
"30","03/10/2020","W","2,861"
"30","03/11/2020","W","2,908"
"30","03/12/2020","W","2,873"
"30","03/13/2020","W","2,425"
"30","03/14/2020","A","1,402"
"30","03/15/2020","U","695"
"30","03/16/2020","W","2,043"
"30","03/17/2020","W","1,699"
"30","03/18/2020","W","1,308"
"30","03/19/2020","W","1,212"
"30","03/20/2020","W","1,190"
"30","03/21/2020","A","775"
"30","03/22/2020","U","286"
"30","03/23/2020","W","863"
"30","03/24/2020","W","900"
"30","03/25/2020","W","1,006"
"30","03/26/2020","W","887"
"30","03/27/2020","W","907"
"30","03/28/2020","A","723"
"30","03/29/2020","U","335"
"30","03/30/2020","W","975"
"30","03/31/2020","W","881"
"30","04/01/2020","W","1,072"
"30","04/02/2020","W","860"
"30","04/03/2020","W","1,169"
"30","04/04/2020","A","728"
"30","04/05/2020","U","345"
"30","04/06/2020","W","858"
"30","04/07/2020","W","935"
"30","04/08/2020","W","932"
"30","04/09/2020","W","866"
"30","04/10/2020","W","863"
"30","04/11/2020","A","813"
"30","04/12/2020","U","261"
"30","04/13/2020","W","874"
"30","04/14/2020","W","1,083"
"30","04/15/2020","W","625"
"30","04/16/2020","W","923"
"30","04/17/2020","W","1,034"
"30","04/18/2020","A","810"
"30","04/19/2020","U","490"
"30","04/20/2020","W","986"
"30","04/21/2020","W","913"
"30","04/22/2020","W","784"
"30","04/23/2020","W","1,030"
"30","04/24/2020","W","860"
"30","04/25/2020","A","727"
"30","04/26/2020","U","530"
"30","04/27/2020","W","1,093"
"30","04/28/2020","W","1,171"
"30","04/29/2020","W","833"
"30","04/30/2020","W","856"
"30","05/01/2020","W","978"
"30","05/02/2020","A","1,005"
"30","05/03/2020","U","508"
"30","05/04/2020","W","833"
"30","05/05/2020","W","959"
"30","05/06/2020","W","1,017"
"30","05/07/2020","W","1,246"
"30","05/08/2020","W","1,164"
"30","05/09/2020","A","998"
"30","05/10/2020","U","357"
"30","05/11/2020","W","992"
"30","05/12/2020","W","1,208"
"30","05/13/2020","W","1,392"
"30","05/14/2020","W","871"
"30","05/15/2020","W","1,066"
"30","05/16/2020","A","985"
"30","05/17/2020","U","460"
"30","05/18/2020","W","1,158"
"30","05/19/2020","W","1,162"
"30","05/20/2020","W","1,223"
"30","05/21/2020","W","1,252"
"30","05/22/2020","W","1,032"
"30","05/23/2020","A","1,106"
"30","05/24/2020","U","847"
"30","05/25/2020","U","670"
"30","05/26/2020","W","1,229"
"30","05/27/2020","W","1,196"
"30","05/28/2020","W","1,044"
"30","05/29/2020","W","1,218"
"30","05/30/2020","A","1,094"
"30","05/31/2020","U","610"
"30","06/01/2020","W","599"
"30","06/02/2020","W","700"
"30","06/03/2020","W","784"
"30","06/04/2020","W","880"
"30","06/05/2020","W","970"
"30","06/06/2020","A","1,008"
"30","06/07/2020","U","685"
"30","06/08/2020","W","905"
"30","06/09/2020","W","852"
"30","06/10/2020","W","1,201"
"30","06/11/2020","W","1,752"
"30","06/12/2020","W","1,186"
"30","06/13/2020","A","885"
"30","06/14/2020","U","862"
"30","06/15/2020","W","1,262"
"30","06/16/2020","W","1,126"
"30","06/17/2020","W","1,239"
"30","06/18/2020","W","1,216"
"30","06/19/2020","W","1,210"
"30","06/20/2020","A","1,159"
"30","06/21/2020","U","524"
"30","06/22/2020","W","1,183"
"30","06/23/2020","W","1,326"
"30","06/24/2020","W","1,151"
"30","06/25/2020","W","1,286"
"30","06/26/2020","W","1,114"
"30","06/27/2020","A","1,103"
"30","06/28/2020","U","533"
"30","06/29/2020","W","1,180"
"30","06/30/2020","W","1,272"
"30","07/01/2020","W","1,268"
"30","07/02/2020","W","1,212"
"30","07/03/2020","U","1,001"
"30","07/04/2020","A","827"
"30","07/05/2020","U","549"
"30","07/06/2020","W","1,193"
"30","07/07/2020","W","1,243"
"30","07/08/2020","W","1,228"
"30","07/09/2020","W","1,215"
"30","07/10/2020","W","1,314"
"30","07/11/2020","A","1,205"
"30","07/12/2020","U","631"
"30","07/13/2020","W","1,438"
"30","07/14/2020","W","1,264"
"30","07/15/2020","W","1,110"
"30","07/16/2020","W","1,257"
"30","07/17/2020","W","1,341"
"30","07/18/2020","A","1,079"
"30","07/19/2020","U","494"
"30","07/20/2020","W","1,209"
"30","07/21/2020","W","1,212"
"30","07/22/2020","W","1,286"
"30","07/23/2020","W","1,333"
"30","07/24/2020","W","1,277"
"30","07/25/2020","A","1,180"
"30","07/26/2020","U","478"
"30","07/27/2020","W","1,226"
"30","07/28/2020","W","1,317"
"30","07/29/2020","W","1,276"
"30","07/30/2020","W","1,145"
"30","07/31/2020","W","1,259"
"30","08/01/2020","A","1,234"
"30","08/02/2020","U","620"
"30","08/03/2020","W","1,457"
"30","08/04/2020","W","1,500"
"30","08/05/2020","W","1,289"
"30","08/06/2020","W","1,345"
"30","08/07/2020","W","1,365"
"30","08/08/2020","A","1,079"
"30","08/09/2020","U","627"
"30","08/10/2020","W","1,048"
"30","08/11/2020","W","1,303"
"30","08/12/2020","W","1,306"
"30","08/13/2020","W","1,294"
"30","08/14/2020","W","1,202"
"30","08/15/2020","A","1,156"
"30","08/16/2020","U","533"
"30","08/17/2020","W","1,210"
"30","08/18/2020","W","1,323"
"30","08/19/2020","W","1,274"
"30","08/20/2020","W","1,256"
"30","08/21/2020","W","1,251"
"30","08/22/2020","A","1,187"
"30","08/23/2020","U","567"
"30","08/24/2020","W","1,166"
"30","08/25/2020","W","1,218"
"30","08/26/2020","W","1,138"
"30","08/27/2020","W","1,225"
"30","08/28/2020","W","1,194"
"30","08/29/2020","A","1,118"
"30","08/30/2020","U","610"
"30","08/31/2020","W","1,364"
"30","09/01/2020","W","1,327"
"30","09/02/2020","W","1,317"
"30","09/03/2020","W","1,184"
"30","09/04/2020","W","1,464"
"30","09/05/2020","A","1,224"
"30","09/06/2020","U","573"
"30","09/07/2020","U","682"
"30","09/08/2020","W","1,126"
"30","09/09/2020","W","1,229"
"30","09/10/2020","W","1,237"
"30","09/11/2020","W","1,213"
"30","09/12/2020","A","1,117"
"30","09/13/2020","U","771"
"30","09/14/2020","W","1,410"
"30","09/15/2020","W","1,357"
"30","09/16/2020","W","1,421"
"30","09/17/2020","W","1,267"
"30","09/18/2020","W","1,305"
"30","09/19/2020","A","1,208"
"30","09/20/2020","U","653"
"30","09/21/2020","W","1,339"
"30","09/22/2020","W","1,351"
"30","09/23/2020","W","1,252"
"30","09/24/2020","W","1,267"
"30","09/25/2020","W","1,294"
"30","09/26/2020","A","1,312"
"30","09/27/2020","U","809"
"30","09/28/2020","W","1,348"
"30","09/29/2020","W","1,711"
"30","09/30/2020","W","1,302"
"30","10/01/2020","W","1,561"
"30","10/02/2020","W","1,521"
"30","10/03/2020","A","1,197"
"30","10/04/2020","U","588"
"30","10/05/2020","W","1,549"
"30","10/06/2020","W","1,349"
"30","10/07/2020","W","1,379"
"30","10/08/2020","W","1,282"
"30","10/09/2020","W","1,443"
"30","10/10/2020","A","1,296"
"30","10/11/2020","U","583"
"30","10/12/2020","W","1,164"
"30","10/13/2020","W","1,415"
"30","10/14/2020","W","1,162"
"30","10/15/2020","W","1,273"
"30","10/16/2020","W","1,388"
"30","10/17/2020","A","1,047"
"30","10/18/2020","U","496"
"30","10/19/2020","W","1,196"
"30","10/20/2020","W","1,157"
"30","10/21/2020","W","1,274"
"30","10/22/2020","W","1,208"
"30","10/23/2020","W","1,075"
"30","10/24/2020","A","956"
"30","10/25/2020","U","588"
"30","10/26/2020","W","1,026"
"30","10/27/2020","W","1,055"
"30","10/28/2020","W","1,229"
"30","10/29/2020","W","1,120"
"30","10/30/2020","W","1,341"
"30","10/31/2020","A","1,010"
"30","11/01/2020","U","535"
"30","11/02/2020","W","1,214"
"30","11/03/2020","W","1,118"
"30","11/04/2020","W","1,179"
"30","11/05/2020","W","1,230"
"30","11/06/2020","W","1,350"
"30","11/07/2020","A","1,174"
"30","11/08/2020","U","550"
"30","11/09/2020","W","1,177"
"30","11/10/2020","W","1,212"
"30","11/11/2020","W","1,117"
"30","11/12/2020","W","1,209"
"30","11/13/2020","W","1,118"
"30","11/14/2020","A","826"
"30","11/15/2020","U","377"
"30","11/16/2020","W","1,127"
"30","11/17/2020","W","929"
"30","11/18/2020","W","1,300"
"30","11/19/2020","W","1,105"
"30","11/20/2020","W","1,099"
"30","11/21/2020","A","854"
"30","11/22/2020","U","462"
"30","11/23/2020","W","1,103"
"30","11/24/2020","W","987"
"30","11/25/2020","W","993"
"30","11/26/2020","U","373"
"30","11/27/2020","W","821"
"30","11/28/2020","A","723"
"30","11/29/2020","U","556"
"30","11/30/2020","W","984"
"30","12/01/2020","W","1,294"
"30","12/02/2020","W","1,118"
"30","12/03/2020","W","1,122"
"30","12/04/2020","W","1,140"
"30","12/05/2020","A","949"
"30","12/06/2020","U","455"
"30","12/07/2020","W","1,115"
"30","12/08/2020","W","1,045"
"30","12/09/2020","W","1,111"
"30","12/10/2020","W","1,264"
"30","12/11/2020","W","1,057"
"30","12/12/2020","A","1,000"
"30","12/13/2020","U","545"
"30","12/14/2020","W","940"
"30","12/15/2020","W","1,088"
"30","12/16/2020","W","1,072"
"30","12/17/2020","W","947"
"30","12/18/2020","W","1,114"
"30","12/19/2020","A","1,047"
"30","12/20/2020","U","612"
"30","12/21/2020","W","1,108"
"30","12/22/2020","W","986"
"30","12/23/2020","W","1,046"
"30","12/24/2020","W","786"
"30","12/25/2020","U","382"
"30","12/26/2020","A","810"
"30","12/27/2020","U","444"
"30","12/28/2020","W","974"
"30","12/29/2020","W","920"
"30","12/30/2020","W","785"
"30","12/31/2020","W","827"
"31","10/27/2016","W","657"
"31","09/28/2016","W","537"
"31","10/31/2016","W","607"
"31","09/27/2016","W","566"
"31","09/15/2016","W","415"
"31","10/26/2016","W","580"
"31","09/08/2016","W","407"
"31","10/11/2016","W","574"
"31","10/05/2016","W","543"
"31","10/10/2016","W","400"
"31","10/07/2016","W","487"
"31","10/19/2016","W","544"
"31","10/06/2016","W","493"
"31","09/12/2016","W","446"
"31","09/20/2016","W","573"
"31","10/03/2016","W","459"
"31","10/13/2016","W","562"
"31","09/21/2016","W","622"
"31","10/12/2016","W","610"
"31","10/24/2016","W","543"
"31","09/06/2016","W","369"
"31","09/14/2016","W","346"
"31","10/21/2016","W","472"
"31","09/19/2016","W","549"
"31","09/29/2016","W","501"
"31","09/30/2016","W","483"
"31","09/07/2016","W","293"
"31","10/04/2016","W","540"
"31","09/26/2016","W","460"
"31","10/25/2016","W","517"
"31","09/23/2016","W","490"
"31","09/13/2016","W","472"
"31","10/20/2016","W","484"
"31","10/18/2016","W","564"
"31","10/14/2016","W","516"
"31","10/17/2016","W","499"
"31","09/22/2016","W","533"
"31","09/16/2016","W","571"
"31","09/09/2016","W","301"
"31","10/28/2016","W","644"
"31","11/08/2016","W","688"
"31","11/29/2016","W","649"
"31","11/21/2016","W","676"
"31","11/02/2016","W","709"
"31","11/25/2016","W","204"
"31","11/01/2016","W","703"
"31","11/14/2016","W","681"
"31","11/30/2016","W","682"
"31","11/18/2016","W","628"
"31","11/07/2016","W","678"
"31","11/04/2016","W","750"
"31","11/09/2016","W","704"
"31","11/22/2016","W","754"
"31","11/03/2016","W","672"
"31","11/11/2016","W","679"
"31","11/28/2016","W","613"
"31","11/23/2016","W","406"
"31","11/17/2016","W","672"
"31","11/15/2016","W","694"
"31","11/16/2016","W","739"
"31","11/10/2016","W","698"
"31","12/23/2016","W","249"
"31","12/29/2016","W","175"
"31","12/06/2016","W","695"
"31","12/13/2016","W","234"
"31","12/05/2016","W","627"
"31","12/02/2016","W","651"
"31","12/30/2016","W","256"
"31","12/19/2016","W","227"
"31","12/08/2016","W","624"
"31","12/28/2016","W","236"
"31","12/07/2016","W","662"
"31","12/09/2016","W","591"
"31","12/22/2016","W","240"
"31","12/12/2016","W","269"
"31","12/16/2016","W","293"
"31","12/01/2016","W","732"
"31","12/15/2016","W","192"
"31","12/21/2016","W","237"
"31","12/27/2016","W","169"
"31","12/20/2016","W","251"
"31","12/14/2016","W","228"
"31","02/14/2017","W","651"
"31","02/01/2017","W","707"
"31","01/23/2017","W","681"
"31","03/27/2017","W","688"
"31","03/07/2017","W","650"
"31","02/20/2017","W","666"
"31","02/23/2017","W","751"
"31","03/28/2017","W","655"
"31","02/13/2017","W","658"
"31","01/19/2017","W","755"
"31","03/10/2017","W","583"
"31","02/10/2017","W","641"
"31","03/15/2017","W","386"
"31","01/12/2017","W","648"
"31","03/06/2017","W","588"
"31","01/17/2017","W","711"
"31","03/31/2017","W","597"
"31","01/31/2017","W","705"
"31","03/30/2017","W","695"
"31","01/24/2017","W","729"
"31","01/03/2017","W","233"
"31","02/03/2017","W","666"
"31","02/07/2017","W","634"
"31","03/23/2017","W","531"
"31","02/24/2017","W","712"
"31","01/04/2017","W","229"
"31","02/27/2017","W","636"
"31","02/06/2017","W","567"
"31","03/14/2017","W","254"
"31","01/30/2017","W","600"
"31","01/16/2017","W","250"
"31","02/16/2017","W","631"
"31","03/02/2017","W","677"
"31","01/20/2017","W","730"
"31","01/05/2017","W","229"
"31","01/06/2017","W","259"
"31","03/17/2017","W","434"
"31","01/18/2017","W","690"
"31","02/09/2017","W","609"
"31","01/26/2017","W","659"
"31","03/01/2017","W","681"
"31","03/03/2017","W","677"
"31","01/09/2017","W","557"
"31","02/08/2017","W","746"
"31","01/11/2017","W","559"
"31","03/13/2017","W","387"
"31","02/17/2017","W","659"
"31","03/08/2017","W","667"
"31","03/21/2017","W","689"
"31","02/22/2017","W","786"
"31","02/28/2017","W","613"
"31","01/25/2017","W","693"
"31","03/29/2017","W","684"
"31","02/21/2017","W","657"
"31","01/10/2017","W","523"
"31","03/22/2017","W","605"
"31","03/09/2017","W","595"
"31","03/24/2017","W","613"
"31","03/20/2017","W","555"
"31","02/15/2017","W","686"
"31","01/13/2017","W","655"
"31","02/02/2017","W","707"
"31","01/27/2017","W","611"
"31","03/16/2017","W","460"
"31","04/12/2017","W","595"
"31","04/19/2017","W","677"
"31","05/02/2017","W","594"
"31","04/07/2017","W","659"
"31","05/26/2017","W","317"
"31","05/11/2017","W","282"
"31","05/01/2017","W","669"
"31","05/05/2017","W","688"
"31","05/31/2017","W","287"
"31","04/10/2017","W","526"
"31","04/18/2017","W","674"
"31","04/03/2017","W","570"
"31","05/22/2017","W","326"
"31","05/19/2017","W","301"
"31","04/13/2017","W","605"
"31","04/26/2017","W","677"
"31","04/28/2017","W","632"
"31","04/21/2017","W","625"
"31","05/12/2017","W","336"
"31","04/04/2017","W","677"
"31","05/08/2017","W","299"
"31","04/14/2017","W","628"
"31","04/24/2017","W","568"
"31","05/17/2017","W","269"
"31","05/18/2017","W","269"
"31","05/10/2017","W","318"
"31","05/15/2017","W","312"
"31","05/09/2017","W","284"
"31","05/04/2017","W","646"
"31","05/23/2017","W","315"
"31","04/05/2017","W","667"
"31","04/27/2017","W","657"
"31","05/03/2017","W","638"
"31","04/11/2017","W","666"
"31","04/17/2017","W","658"
"31","05/16/2017","W","295"
"31","05/24/2017","W","251"
"31","04/20/2017","W","655"
"31","05/30/2017","W","258"
"31","05/25/2017","W","288"
"31","04/25/2017","W","683"
"31","04/06/2017","W","637"
"31","07/05/2017","W","265"
"31","06/08/2017","W","305"
"31","07/17/2017","W","315"
"31","06/01/2017","W","321"
"31","06/19/2017","W","220"
"31","07/25/2017","W","301"
"31","06/07/2017","W","309"
"31","06/02/2017","W","343"
"31","06/13/2017","W","290"
"31","06/23/2017","W","268"
"31","06/26/2017","W","226"
"31","06/15/2017","W","331"
"31","06/29/2017","W","260"
"31","07/19/2017","W","268"
"31","07/31/2017","W","301"
"31","06/28/2017","W","247"
"31","06/20/2017","W","376"
"31","06/09/2017","W","344"
"31","07/06/2017","W","290"
"31","06/16/2017","W","330"
"31","06/05/2017","W","301"
"31","07/03/2017","W","287"
"31","07/10/2017","W","258"
"31","06/14/2017","W","283"
"31","07/20/2017","W","324"
"31","07/21/2017","W","329"
"31","07/27/2017","W","308"
"31","07/07/2017","W","267"
"31","06/06/2017","W","259"
"31","06/27/2017","W","279"
"31","06/21/2017","W","232"
"31","07/12/2017","W","212"
"31","06/30/2017","W","299"
"31","07/11/2017","W","250"
"31","07/13/2017","W","348"
"31","07/18/2017","W","295"
"31","06/12/2017","W","313"
"31","06/22/2017","W","250"
"31","07/26/2017","W","261"
"31","07/28/2017","W","307"
"31","07/14/2017","W","277"
"31","07/24/2017","W","258"
"31","10/11/2017","W","728"
"31","08/10/2017","W","300"
"31","10/20/2017","W","605"
"31","08/22/2017","W","611"
"31","08/18/2017","W","253"
"31","08/16/2017","W","302"
"31","10/19/2017","W","638"
"31","08/01/2017","W","301"
"31","09/20/2017","W","831"
"31","10/06/2017","W","642"
"31","09/27/2017","W","651"
"31","08/29/2017","W","648"
"31","10/09/2017","W","411"
"31","08/15/2017","W","283"
"31","10/04/2017","W","667"
"31","08/28/2017","W","601"
"31","10/23/2017","W","582"
"31","08/02/2017","W","290"
"31","08/31/2017","W","639"
"31","09/19/2017","W","687"
"31","09/22/2017","W","704"
"31","09/13/2017","W","727"
"31","10/17/2017","W","605"
"31","10/10/2017","W","722"
"31","08/04/2017","W","285"
"31","09/12/2017","W","699"
"31","10/16/2017","W","639"
"31","09/28/2017","W","662"
"31","09/29/2017","W","610"
"31","08/03/2017","W","314"
"31","09/01/2017","W","576"
"31","08/25/2017","W","571"
"31","10/25/2017","W","705"
"31","08/11/2017","W","306"
"31","09/26/2017","W","680"
"31","09/25/2017","W","697"
"31","10/13/2017","W","628"
"31","10/24/2017","W","636"
"31","09/15/2017","W","677"
"31","10/30/2017","W","658"
"31","10/02/2017","W","704"
"31","08/07/2017","W","290"
"31","08/23/2017","W","681"
"31","10/05/2017","W","744"
"31","10/18/2017","W","711"
"31","08/21/2017","W","487"
"31","08/08/2017","W","304"
"31","10/31/2017","W","762"
"31","08/24/2017","W","641"
"31","09/07/2017","W","787"
"31","09/05/2017","W","760"
"31","08/30/2017","W","728"
"31","09/18/2017","W","379"
"31","09/08/2017","W","628"
"31","09/11/2017","W","650"
"31","08/14/2017","W","269"
"31","10/03/2017","W","726"
"31","09/06/2017","W","597"
"31","09/14/2017","W","637"
"31","10/26/2017","W","692"
"31","08/09/2017","W","252"
"31","08/17/2017","W","334"
"31","10/27/2017","W","693"
"31","10/12/2017","W","704"
"31","09/21/2017","W","791"
"31","11/01/2017","W","764"
"31","11/08/2017","W","697"
"31","11/13/2017","W","715"
"31","11/03/2017","W","682"
"31","11/16/2017","W","771"
"31","11/24/2017","W","293"
"31","11/28/2017","W","659"
"31","11/29/2017","W","697"
"31","11/14/2017","W","729"
"31","11/07/2017","W","776"
"31","11/10/2017","W","551"
"31","11/09/2017","W","694"
"31","11/06/2017","W","695"
"31","11/02/2017","W","723"
"31","11/22/2017","W","492"
"31","11/27/2017","W","718"
"31","11/21/2017","W","671"
"31","11/17/2017","W","688"
"31","11/20/2017","W","713"
"31","11/15/2017","W","726"
"31","11/30/2017","W","708"
"31","12/27/2017","W","211"
"31","12/12/2017","W","288"
"31","12/14/2017","W","280"
"31","12/11/2017","W","294"
"31","12/28/2017","W","202"
"31","12/15/2017","W","326"
"31","12/07/2017","W","722"
"31","12/20/2017","W","197"
"31","12/18/2017","W","276"
"31","12/06/2017","W","645"
"31","12/05/2017","W","746"
"31","12/19/2017","W","312"
"31","12/08/2017","W","639"
"31","12/13/2017","W","326"
"31","12/01/2017","W","640"
"31","12/26/2017","W","147"
"31","12/04/2017","W","603"
"31","12/21/2017","W","203"
"31","12/29/2017","W","205"
"31","12/22/2017","W","295"
"31","02/26/2018","W","569"
"31","01/26/2018","W","548"
"31","01/10/2018","W","596"
"31","02/09/2018","W","345"
"31","01/30/2018","W","661"
"31","02/20/2018","W","574"
"31","01/18/2018","W","595"
"31","03/30/2018","W","578"
"31","02/01/2018","W","638"
"31","03/29/2018","W","646"
"31","03/08/2018","W","644"
"31","03/22/2018","W","566"
"31","01/05/2018","W","233"
"31","02/06/2018","W","653"
"31","03/12/2018","W","366"
"31","01/16/2018","W","558"
"31","01/19/2018","W","575"
"31","02/28/2018","W","654"
"31","03/01/2018","W","627"
"31","03/06/2018","W","664"
"31","02/08/2018","W","727"
"31","03/09/2018","W","581"
"31","03/14/2018","W","413"
"31","01/17/2018","W","656"
"31","01/24/2018","W","663"
"31","03/07/2018","W","641"
"31","02/02/2018","W","575"
"31","01/02/2018","W","214"
"31","03/02/2018","W","530"
"31","01/31/2018","W","667"
"31","03/26/2018","W","616"
"31","02/13/2018","W","648"
"31","02/23/2018","W","573"
"31","03/13/2018","W","368"
"31","01/03/2018","W","257"
"31","02/05/2018","W","591"
"31","03/27/2018","W","543"
"31","02/14/2018","W","593"
"31","03/15/2018","W","410"
"31","03/20/2018","W","643"
"31","02/07/2018","W","532"
"31","02/27/2018","W","630"
"31","01/11/2018","W","538"
"31","03/05/2018","W","603"
"31","01/04/2018","W","210"
"31","02/21/2018","W","792"
"31","02/15/2018","W","599"
"31","01/09/2018","W","537"
"31","01/23/2018","W","544"
"31","03/19/2018","W","542"
"31","02/16/2018","W","555"
"31","01/15/2018","W","213"
"31","01/12/2018","W","507"
"31","03/21/2018","W","638"
"31","03/16/2018","W","421"
"31","01/22/2018","W","595"
"31","01/08/2018","W","509"
"31","03/23/2018","W","530"
"31","03/28/2018","W","568"
"31","01/25/2018","W","624"
"31","02/19/2018","W","563"
"31","02/12/2018","W","586"
"31","01/29/2018","W","627"
"31","02/22/2018","W","662"
"31","05/29/2018","W","324"
"31","04/18/2018","W","531"
"31","05/07/2018","W","315"
"31","04/04/2018","W","701"
"31","06/07/2018","W","300"
"31","05/23/2018","W","279"
"31","06/08/2018","W","283"
"31","04/17/2018","W","562"
"31","05/31/2018","W","292"
"31","05/25/2018","W","358"
"31","04/23/2018","W","586"
"31","04/30/2018","W","577"
"31","06/05/2018","W","325"
"31","04/02/2018","W","596"
"31","05/02/2018","W","555"
"31","05/10/2018","W","184"
