"route","date","daytype","rides"
"5","06/13/2021","U","223"
"5","03/12/2021","W","186"
"5","12/18/2023","W","101"
"5","09/10/2021","W","170"
"5","05/14/2022","A","155"
"5","10/28/2022","W","201"
"5","05/24/2021","W","143"
"5","07/21/2024","U","191"
"5","11/28/2023","W","117"
"5","12/06/2024","W","149"
"5","06/04/2023","U","209"
"5","09/26/2023","W","216"
"5","11/03/2022","W","223"
"5","03/06/2021","A","143"
"5","06/14/2024","W","129"
"5","09/01/2024","U","192"
"5","03/22/2022","W","217"
"5","03/22/2024","W","334"
"5","10/22/2024","W","111"
"5","02/06/2022","U","147"
"5","05/05/2024","U","185"
"5","02/20/2024","W","519"
"5","04/14/2024","U","129"
"5","01/10/2021","U","133"
"5","04/21/2021","W","154"
"5","12/08/2021","W","174"
"5","01/01/2023","U","100"
"5","10/09/2024","W","144"
"5","08/04/2023","W","187"
"5","07/04/2024","U","140"
"5","11/07/2021","U","179"
"5","02/14/2023","W","177"
"5","02/18/2024","U","105"
"5","10/25/2024","W","135"
"5","02/18/2023","A","128"
"5","02/26/2021","W","206"
"5","08/16/2021","W","206"
"5","08/27/2021","W","245"
"5","01/26/2024","W","462"
"5","10/13/2023","W","206"
"5","05/13/2022","W","231"
"5","09/20/2022","W","332"
"5","07/06/2022","W","274"
"5","10/06/2021","W","227"
"5","03/27/2021","A","175"
"5","06/12/2024","W","119"
"5","06/05/2024","W","279"
"5","03/04/2024","W","161"
"5","04/13/2021","W","179"
"5","04/11/2021","U","143"
"5","02/13/2023","W","136"
"5","12/14/2023","W","157"
"5","04/18/2022","W","158"
"5","05/18/2023","W","163"
"5","01/17/2022","W","94"
"5","03/13/2021","A","144"
"5","04/13/2024","A","111"
"5","06/18/2024","W","126"
"5","11/23/2022","W","185"
"5","09/26/2021","U","214"
"5","02/05/2021","W","152"
"5","05/16/2023","W","172"
"5","03/14/2023","W","151"
"5","10/17/2023","W","216"
"5","10/19/2022","W","162"
"5","12/31/2022","A","139"
"5","01/13/2024","A","98"
"5","07/06/2024","A","199"
"5","03/18/2023","A","175"
"5","03/25/2024","W","127"
"5","11/24/2021","W","232"
"5","04/29/2022","W","219"
"5","07/27/2021","W","203"
"5","02/16/2021","W","113"
"5","04/20/2022","W","184"
"5","06/04/2024","W","145"
"5","08/13/2023","U","198"
"5","08/29/2024","W","168"
"5","07/20/2024","A","136"
"5","05/16/2022","W","153"
"5","05/12/2021","W","177"
"5","09/25/2022","U","208"
"5","11/21/2022","W","158"
"5","02/12/2023","U","119"
"5","03/08/2022","W","173"
"5","05/11/2023","W","183"
"5","09/21/2022","W","239"
"5","12/27/2022","W","149"
"5","06/08/2022","W","256"
"5","07/17/2021","A","231"
"5","08/01/2023","W","259"
"5","06/07/2023","W","170"
"5","02/06/2024","W","329"
"5","06/27/2024","W","130"
"5","07/05/2022","W","188"
"5","01/26/2023","W","248"
"5","05/04/2024","A","125"
"5","07/01/2022","W","359"
"5","07/29/2021","W","250"
"5","03/23/2024","A","149"
"5","02/10/2021","W","191"
"5","03/06/2022","U","189"
"5","07/28/2022","W","214"
"5","04/19/2023","W","192"
"5","06/21/2024","W","161"
"5","05/06/2021","W","216"
"5","11/06/2021","A","239"
"5","12/07/2024","A","163"
"5","11/26/2023","U","128"
"5","07/18/2024","W","145"
"5","08/26/2023","A","230"
"5","11/09/2024","A","144"
"5","12/30/2021","W","145"
"5","12/09/2022","W","198"
"5","12/15/2023","W","141"
"5","11/12/2022","A","202"
"5","11/10/2022","W","161"
"5","12/30/2022","W","165"
"5","01/27/2024","A","138"
"5","02/04/2024","U","98"
"5","08/29/2022","W","193"
"5","03/15/2023","W","178"
"5","05/27/2021","W","215"
"5","11/07/2022","W","152"
"5","11/16/2022","W","163"
"5","10/25/2021","W","129"
"5","05/14/2021","W","175"
"5","10/16/2023","W","198"
"5","09/24/2021","W","155"
"5","10/16/2024","W","133"
"5","10/15/2021","W","160"
"5","01/15/2022","A","157"
"5","05/05/2022","W","202"
"5","10/26/2021","W","215"
"5","06/06/2023","W","181"
"5","07/01/2024","W","249"
"5","09/28/2024","A","152"
"5","08/29/2023","W","218"
"5","09/25/2021","A","176"
"5","10/24/2024","W","124"
"5","12/07/2021","W","235"
"5","08/24/2022","W","212"
"5","02/25/2021","W","242"
"5","12/09/2024","W","190"
"5","09/22/2022","W","201"
"5","02/05/2022","A","142"
"5","01/14/2021","W","138"
"5","02/19/2024","W","340"
"5","12/03/2022","A","207"
"5","09/25/2023","W","196"
"5","06/05/2023","W","172"
"5","09/04/2023","U","188"
"5","04/01/2024","W","165"
"5","08/17/2021","W","236"
"5","08/30/2024","W","170"
"5","07/04/2022","U","201"
"5","12/27/2023","W","157"
"5","08/31/2024","A","216"
"5","07/01/2021","W","230"
"5","11/24/2022","U","184"
"5","10/29/2022","A","242"
"5","08/02/2024","W","224"
"5","11/24/2024","U","175"
"5","09/24/2022","A","235"
"5","08/02/2023","W","194"
"5","04/08/2024","W","361"
"5","08/15/2023","W","193"
"5","05/06/2023","A","208"
"5","10/14/2023","A","206"
"5","02/13/2021","A","164"
"5","07/19/2024","W","143"
"5","02/16/2022","W","170"
"5","04/19/2022","W","183"
"5","05/21/2022","A","195"
"5","02/08/2024","W","545"
"5","02/06/2021","A","118"
"5","03/12/2024","W","476"
"5","06/26/2024","W","155"
"5","07/12/2024","W","205"
"5","05/17/2022","W","189"
"5","08/04/2022","W","194"
"5","10/23/2024","W","152"
"5","04/26/2024","W","146"
"5","12/29/2022","W","206"
"5","01/12/2024","W","146"
"5","04/05/2022","W","199"
"5","05/29/2022","U","273"
"5","03/16/2023","W","159"
"5","10/15/2023","U","210"
"5","04/29/2023","A","187"
"5","12/17/2023","U","107"
"5","07/03/2022","U","215"
"5","11/19/2023","U","112"
"5","05/15/2024","W","437"
"5","12/16/2023","A","123"
"5","12/08/2024","U","156"
"5","11/04/2023","A","202"
"5","03/17/2023","W","187"
"5","12/15/2022","W","197"
"5","09/19/2024","W","165"
"5","06/14/2021","W","204"
"5","01/23/2021","A","81"
"5","07/16/2021","W","207"
"5","01/05/2024","W","445"
"5","03/07/2022","W","145"
"5","12/20/2021","W","184"
"5","11/06/2023","W","175"
"5","07/02/2022","A","194"
"5","08/20/2022","A","184"
"5","04/01/2023","A","164"
"5","03/28/2021","U","60"
"5","11/14/2022","W","135"
"5","12/28/2022","W","185"
"5","04/04/2023","W","205"
"5","04/29/2021","W","186"
"5","01/16/2022","U","150"
"5","04/10/2024","W","205"
"5","05/03/2024","W","582"
"5","03/05/2021","W","146"
"5","07/30/2022","A","191"
"5","11/19/2021","W","184"
"5","04/20/2021","W","183"
"5","09/18/2023","W","225"
"5","12/06/2021","W","191"
"5","12/22/2021","W","176"
"5","06/16/2024","U","191"
"5","11/20/2023","W","211"
"5","09/23/2022","W","185"
"5","01/04/2022","W","206"
"5","08/03/2023","W","186"
"5","11/12/2023","U","160"
"5","03/24/2024","U","159"
"5","06/23/2024","U","188"
"5","09/22/2024","U","184"
"5","03/31/2024","U","128"
"5","06/10/2024","W","125"
"5","03/21/2021","U","185"
"5","01/29/2022","A","150"
"5","04/10/2023","W","118"
"5","02/21/2022","W","147"
"5","11/18/2021","W","240"
"5","01/10/2024","W","385"
"5","07/09/2021","W","217"
"5","04/26/2022","W","220"
"5","09/23/2023","A","174"
"5","04/25/2024","W","228"
"5","09/14/2024","A","181"
"5","04/26/2023","W","131"
"5","04/04/2024","W","168"
"5","08/22/2023","W","222"
"5","06/07/2022","W","222"
"5","09/30/2023","A","254"
"5","08/24/2023","W","234"
"5","06/22/2023","W","177"
"5","04/28/2024","U","178"
"5","10/24/2022","W","156"
"5","05/03/2022","W","208"
"5","10/06/2022","W","196"
"5","06/20/2022","W","290"
"5","11/04/2021","W","234"
"5","12/02/2022","W","248"
"5","01/08/2021","W","190"
"5","07/05/2024","W","160"
"5","10/20/2022","W","152"
"5","08/29/2021","U","235"
"5","09/07/2024","A","141"
"5","07/26/2022","W","375"
"5","01/06/2024","A","97"
"5","05/04/2022","W","188"
"5","06/15/2024","A","209"
"5","09/07/2021","W","222"
"5","12/18/2024","W","124"
"5","08/07/2022","U","201"
"5","02/28/2022","W","156"
"5","09/09/2024","W","150"
"5","09/14/2021","W","244"
"5","12/28/2021","W","235"
"5","04/20/2024","A","156"
"5","03/08/2024","W","221"
"5","03/29/2023","W","187"
"5","08/28/2021","A","205"
"5","06/17/2024","W","129"
"5","11/23/2021","W","219"
"5","11/02/2021","W","171"
"5","12/30/2023","A","122"
"5","04/07/2022","W","238"
"5","10/05/2023","W","219"
"5","12/17/2024","W","97"
"5","09/24/2023","U","243"
"5","04/12/2023","W","185"
"5","06/29/2024","A","204"
"5","12/23/2024","W","130"
"5","10/08/2024","W","148"
"5","08/16/2023","W","237"
"5","09/15/2024","U","210"
"5","04/11/2023","W","210"
"5","02/19/2022","A","195"
"5","11/02/2023","W","174"
"5","02/14/2021","U","117"
"5","05/17/2023","W","178"
"5","07/09/2023","U","212"
"5","02/22/2021","W","159"
"5","07/30/2021","W","230"
"5","05/21/2021","W","181"
"5","01/26/2022","W","152"
"5","08/12/2023","A","196"
"5","08/01/2024","W","278"
"5","08/23/2023","W","184"
"5","05/16/2021","U","156"
"5","11/30/2021","W","178"
"5","09/09/2023","A","181"
"5","07/06/2021","W","253"
"5","06/05/2022","U","263"
"5","01/07/2024","U","102"
"5","01/23/2023","W","159"
"5","04/22/2024","W","290"
"5","04/04/2021","U","129"
"5","10/10/2022","W","186"
"5","01/22/2022","A","178"
"5","07/09/2024","W","204"
"5","06/06/2022","W","300"
"5","04/25/2021","U","132"
"5","11/22/2023","W","139"
"5","12/01/2022","W","208"
"5","05/27/2023","A","149"
"5","01/01/2024","U","185"
"5","01/30/2022","U","142"
"5","09/03/2023","U","185"
"5","02/20/2022","U","156"
"5","09/12/2021","U","273"
"5","07/31/2024","W","175"
"5","10/21/2022","W","142"
"5","07/15/2023","A","65"
"5","12/26/2023","W","140"
"5","02/07/2024","W","133"
"5","01/06/2021","W","161"
"5","11/29/2023","W","115"
"5","01/21/2023","A","119"
"5","03/27/2022","U","191"
"5","10/13/2022","W","201"
"5","03/29/2024","W","152"
"5","11/06/2024","W","176"
"5","02/26/2022","A","174"
"5","08/24/2021","W","271"
"5","10/30/2021","A","227"
"5","01/30/2021","A","128"
"5","08/30/2021","W","264"
"5","02/28/2024","W","249"
"5","01/02/2021","A","110"
"5","08/03/2022","W","276"
"5","12/16/2022","W","224"
"5","06/13/2022","W","212"
"5","07/25/2021","U","242"
"5","03/31/2022","W","192"
"5","06/09/2021","W","220"
"5","10/04/2021","W","168"
"5","02/03/2023","W","160"
"5","08/25/2021","W","275"
"5","02/23/2023","W","142"
"5","07/10/2023","W","191"
"5","02/11/2021","W","167"
"5","12/15/2024","U","165"
"5","09/06/2023","W","278"
"5","08/18/2024","U","236"
"5","08/31/2023","W","195"
"5","11/21/2021","U","168"
"5","12/25/2024","U","228"
"5","08/22/2021","U","280"
"5","03/19/2022","A","198"
"5","05/14/2023","U","148"
"5","03/03/2024","U","133"
"5","08/30/2022","W","153"
"5","05/13/2024","W","281"
"5","02/29/2024","W","136"
"5","06/21/2022","W","368"
"5","07/10/2021","A","226"
"5","02/28/2021","U","157"
"5","10/17/2021","U","231"
"5","08/08/2021","U","211"
"5","09/11/2024","W","125"
"5","10/05/2022","W","181"
"5","06/15/2022","W","554"
"5","06/02/2022","W","290"
"5","04/02/2021","W","162"
"5","08/03/2021","W","216"
"5","08/08/2022","W","273"
"5","11/27/2022","U","170"
"5","07/17/2023","W","195"
"5","07/25/2022","W","434"
"5","02/15/2023","W","158"
"5","01/20/2021","W","183"
"5","01/20/2023","W","181"
"5","09/20/2021","W","201"
"5","11/29/2022","W","183"
"5","11/26/2024","W","150"
"5","01/24/2024","W","136"
"5","08/07/2024","W","150"
"5","05/22/2023","W","147"
"5","03/28/2023","W","141"
"5","11/11/2023","A","191"
"5","03/14/2024","W","103"
"5","03/22/2021","W","145"
"5","07/07/2023","W","251"
"5","07/12/2021","W","197"
"5","02/01/2023","W","154"
"5","12/17/2021","W","177"
"5","02/21/2021","U","156"
"5","07/24/2022","U","203"
"5","04/08/2022","W","239"
"5","05/27/2024","U","367"
"5","05/28/2023","U","135"
"5","11/03/2023","W","219"
"5","12/19/2021","U","173"
"5","10/09/2021","A","212"
"5","11/05/2024","W","144"
"5","05/22/2022","U","186"
"5","11/01/2023","W","213"
"5","05/15/2023","W","168"
"5","09/06/2024","W","168"
"5","12/19/2024","W","133"
"5","08/31/2022","W","158"
"5","10/01/2023","U","173"
"5","05/16/2024","W","447"
"5","08/19/2024","W","192"
"5","05/09/2023","W","185"
"5","11/30/2023","W","174"
"5","09/18/2021","A","228"
"5","02/09/2021","W","168"
"5","02/24/2023","W","139"
"5","09/20/2024","W","150"
"5","10/12/2024","A","153"
"5","03/01/2022","W","182"
"5","12/08/2022","W","209"
"5","01/26/2021","W","144"
"5","05/02/2021","U","171"
"5","11/13/2023","W","110"
"5","06/21/2023","W","201"
"5","06/01/2022","W","231"
"5","11/06/2022","U","151"
"5","08/17/2024","A","207"
"5","10/17/2024","W","156"
"5","02/24/2022","W","190"
"5","05/09/2022","W","148"
"5","11/23/2023","U","114"
"5","07/30/2024","W","145"
"5","04/05/2023","W","183"
"5","03/31/2021","W","211"
"5","01/19/2023","W","159"
"5","05/11/2022","W","239"
"5","05/06/2022","W","215"
"5","08/05/2022","W","241"
"5","10/06/2023","W","230"
"5","06/17/2022","W","294"
"5","01/24/2023","W","184"
"5","12/17/2022","A","182"
"5","09/29/2023","W","254"
"5","07/24/2021","A","203"
"5","11/12/2024","W","136"
"5","02/17/2021","W","161"
"5","07/01/2023","A","202"
"5","06/01/2021","W","170"
"5","04/03/2022","U","150"
"5","10/14/2024","W","175"
"5","12/25/2023","U","84"
"5","07/23/2022","A","240"
"5","04/06/2024","A","111"
"5","05/09/2021","U","139"
"5","04/01/2021","W","215"
"5","10/14/2022","W","208"
"5","09/21/2023","W","228"
"5","01/05/2022","W","183"
"5","04/10/2021","A","163"
"5","11/13/2022","U","149"
"5","12/01/2023","W","160"
"5","10/03/2021","U","184"
"5","03/18/2022","W","212"
"5","10/07/2021","W","213"
"5","11/17/2022","W","172"
"5","04/09/2024","W","251"
"5","07/13/2024","A","159"
"5","04/16/2021","W","136"
"5","02/25/2023","A","162"
"5","06/30/2021","W","211"
"5","09/01/2022","W","208"
"5","03/16/2021","W","193"
"5","12/23/2021","W","162"
"5","11/12/2021","W","204"
"5","09/20/2023","W","230"
"5","06/23/2023","W","209"
"5","03/02/2021","W","196"
"5","11/09/2022","W","157"
"5","07/18/2023","W","198"
"5","06/20/2023","W","156"
"5","06/03/2022","W","327"
"5","05/18/2022","W","215"
"5","02/27/2024","W","551"
"5","03/11/2021","W","211"
"5","11/15/2022","W","191"
"5","10/16/2021","A","218"
"5","06/09/2024","U","281"
"5","05/12/2024","U","460"
"5","04/16/2023","U","158"
"5","04/16/2024","W","446"
"5","03/09/2024","A","139"
"5","02/10/2023","W","200"
"5","01/24/2022","W","131"
"5","08/11/2023","W","155"
"5","06/24/2021","W","207"
"5","10/18/2021","W","147"
"5","01/23/2024","W","304"
"5","01/18/2023","W","196"
"5","06/06/2021","U","191"
"5","10/31/2023","W","215"
"5","12/16/2021","W","150"
"5","12/11/2022","U","155"
"5","10/04/2022","W","205"
"5","03/14/2021","U","130"
"5","12/24/2021","U","203"
"5","11/04/2024","W","151"
"5","11/28/2022","W","162"
"5","04/25/2022","W","165"
"5","11/09/2023","W","215"
"5","08/09/2021","W","162"
"5","06/24/2024","W","158"
"5","07/22/2022","W","227"
"5","08/18/2023","W","201"
"5","03/27/2023","W","113"
"5","01/16/2024","W","133"
"5","01/31/2024","W","198"
"5","02/26/2023","U","143"
"5","05/23/2024","W","99"
"5","09/02/2022","W","360"
"5","07/02/2021","W","181"
"5","06/22/2022","W","363"
"5","04/30/2022","A","221"
"5","08/15/2022","W","179"
"5","01/06/2022","W","156"
"5","05/11/2021","W","166"
"5","04/03/2023","W","140"
"5","12/01/2021","W","218"
"5","05/17/2021","W","191"
"5","03/15/2024","W","156"
"5","04/24/2023","W","198"
"5","02/10/2024","A","151"
"5","02/11/2022","W","193"
"5","10/05/2024","A","187"
"5","07/14/2023","W","192"
"5","12/18/2022","U","138"
"5","09/17/2021","W","275"
"5","01/24/2021","U","116"
"5","11/11/2024","W","142"
"5","08/20/2024","W","176"
"5","11/27/2024","W","120"
"5","04/09/2022","A","183"
"5","02/14/2024","W","131"
"5","10/09/2022","U","186"
"5","04/28/2023","W","183"
"5","05/28/2024","W","550"
"5","10/26/2022","W","198"
"5","08/02/2021","W","208"
"5","05/29/2023","U","169"
"5","08/27/2022","A","192"
"5","06/12/2022","U","233"
"5","11/14/2024","W","133"
"5","01/31/2021","U","180"
"5","07/19/2023","W","234"
"5","07/29/2024","W","176"
"5","10/07/2023","A","175"
"5","10/03/2023","W","213"
"5","10/31/2022","W","249"
"5","05/23/2023","W","189"
"5","02/04/2023","A","139"
"5","04/29/2024","W","77"
"5","11/15/2021","W","131"
"5","09/21/2024","A","232"
"5","01/17/2023","W","195"
"5","10/30/2023","W","175"
"5","06/13/2024","W","149"
"5","08/04/2024","U","211"
"5","06/10/2021","W","246"
"5","06/22/2024","A","201"
"5","12/24/2023","U","93"
"5","12/02/2023","A","165"
"5","07/03/2024","W","150"
"5","12/14/2024","A","171"
"5","02/27/2021","A","140"
"5","02/27/2023","W","151"
"5","06/19/2023","W","169"
"5","05/02/2023","W","190"
"5","10/02/2021","A","248"
"5","03/17/2022","W","207"
"5","01/29/2023","U","128"
"5","05/25/2023","W","176"
"5","08/10/2023","W","182"
"5","05/21/2024","W","249"
"5","08/05/2024","W","201"
"5","01/11/2021","W","164"
"5","10/06/2024","U","133"
"5","09/03/2022","A","237"
"5","05/11/2024","A","320"
"5","07/21/2022","W","184"
"5","01/19/2021","W","147"
"5","10/23/2022","U","162"
"5","07/06/2023","W","192"
"5","12/03/2023","U","128"
"5","02/18/2021","W","163"
"5","01/21/2022","W","161"
"5","05/10/2022","W","213"
"5","11/03/2024","U","137"
"5","11/26/2021","W","151"
"5","03/16/2024","A","122"
"5","03/24/2022","W","205"
"5","09/22/2023","W","208"
"5","06/16/2021","W","237"
"5","09/16/2021","W","246"
"5","02/24/2021","W","198"
"5","08/26/2022","W","294"
"5","04/18/2021","U","148"
"5","12/18/2021","A","177"
"5","03/28/2024","W","134"
"5","04/12/2021","W","104"
"5","09/04/2022","U","263"
"5","11/18/2023","A","124"
"5","07/26/2021","W","186"
"5","07/02/2023","U","196"
"5","07/20/2023","W","203"
"5","11/28/2024","U","123"
"5","11/14/2023","W","134"
"5","12/10/2022","A","176"
"5","03/26/2023","U","182"
"5","10/12/2021","W","245"
"5","04/17/2024","W","228"
"5","01/16/2023","W","154"
"5","05/24/2022","W","248"
"5","07/04/2021","U","199"
"5","10/03/2022","W","204"
"5","08/21/2022","U","236"
"5","03/23/2021","W","230"
"5","04/24/2021","A","174"
"5","09/11/2023","W","205"
"5","11/13/2021","A","172"
"5","08/09/2022","W","410"
"5","12/13/2022","W","181"
"5","12/15/2021","W","223"
"5","07/02/2024","W","118"
"5","03/13/2024","W","112"
"5","03/02/2022","W","193"
"5","10/11/2024","W","164"
"5","08/21/2024","W","150"
"5","10/29/2023","U","194"
"5","04/01/2022","W","230"
"5","04/24/2022","U","297"
"5","05/25/2024","A","188"
"5","05/13/2023","A","171"
"5","02/26/2024","W","298"
"5","07/14/2024","U","198"
"5","01/17/2024","W","266"
"5","08/10/2024","A","169"
"5","12/19/2022","W","151"
"5","07/05/2021","U","239"
"5","01/22/2021","W","172"
"5","01/07/2022","W","155"
"5","05/01/2021","A","190"
"5","04/02/2024","W","339"
"5","11/16/2021","W","225"
"5","07/20/2022","W","331"
"5","04/25/2023","W","172"
"5","08/10/2021","W","269"
"5","08/27/2023","U","193"
"5","01/02/2024","W","328"
"5","04/14/2023","W","195"
"5","03/31/2023","W","186"
"5","10/29/2021","W","206"
"5","09/02/2023","A","196"
"5","04/22/2023","A","150"
"5","02/28/2023","W","148"
"5","08/04/2021","W","272"
"5","10/18/2024","W","144"
"5","02/11/2024","U","130"
"5","10/19/2021","W","226"
"5","04/10/2022","U","154"
"5","10/05/2021","W","224"
"5","12/07/2022","W","201"
"5","07/23/2021","W","163"
"5","06/23/2022","W","343"
"5","07/08/2024","W","175"
"5","06/18/2023","U","199"
"5","01/15/2023","U","162"
"5","09/13/2021","W","251"
"5","08/14/2022","U","225"
"5","09/21/2021","W","170"
"5","10/15/2022","A","199"
"5","09/05/2022","U","248"
"5","07/28/2024","U","184"
"5","12/31/2021","U","217"
"5","03/05/2024","W","458"
"5","12/04/2023","W","145"
"5","01/09/2024","W","347"
"5","09/05/2024","W","157"
"5","10/28/2023","A","198"
"5","05/10/2021","W","146"
"5","11/02/2024","A","171"
"5","05/30/2023","W","161"
"5","07/19/2022","W","410"
"5","12/20/2024","W","124"
"5","08/21/2021","A","195"
"5","06/20/2024","W","158"
"5","07/21/2023","W","252"
"5","11/29/2024","W","104"
"5","03/10/2021","W","222"
"5","08/16/2022","W","234"
"5","04/11/2022","W","172"
"5","03/28/2022","W","163"
"5","03/01/2023","W","172"
"5","09/09/2021","W","234"
"5","09/27/2024","W","157"
"5","11/27/2023","W","98"
"5","05/10/2024","W","137"
"5","06/27/2023","W","183"
"5","12/28/2023","W","124"
"5","10/02/2022","U","222"
"5","01/31/2023","W","140"
"5","03/21/2022","W","134"
"5","11/20/2021","A","199"
"5","02/12/2024","W","102"
"5","10/08/2023","U","175"
"5","07/27/2022","W","366"
"5","03/16/2022","W","192"
"5","04/07/2021","W","229"
"5","02/05/2024","W","103"
"5","01/09/2021","A","136"
"5","03/25/2023","A","188"
"5","07/08/2023","A","182"
"5","05/29/2024","W","468"
"5","09/05/2023","W","131"
"5","06/24/2023","A","198"
"5","02/09/2023","W","186"
"5","01/14/2023","A","182"
"5","02/01/2021","W","146"
"5","02/18/2022","W","167"
"5","12/13/2024","W","97"
"5","05/18/2024","A","149"
"5","09/06/2022","W","182"
"5","06/17/2023","A","182"
"5","05/31/2021","U","177"
"5","10/15/2024","W","91"
"5","12/21/2021","W","238"
"5","11/17/2024","U","178"
"5","04/23/2021","W","155"
"5","01/19/2024","W","88"
"5","12/02/2021","W","234"
"5","09/28/2023","W","141"
"5","11/11/2021","W","216"
"5","02/05/2023","U","111"
"5","08/22/2024","W","149"
"5","12/14/2021","W","183"
"5","11/08/2023","W","177"
"5","11/25/2024","W","146"
"5","06/08/2024","A","176"
"5","03/17/2024","U","150"
"5","11/26/2022","A","149"
"5","02/19/2021","W","163"
"5","02/09/2022","W","152"
"5","04/28/2021","W","189"
"5","02/12/2021","W","171"
"5","10/08/2021","W","256"
"5","05/25/2021","W","202"
"5","11/28/2021","U","158"
"5","10/01/2021","W","226"
"5","07/22/2021","W","190"
"5","11/05/2021","W","209"
"5","12/05/2023","W","131"
"5","05/03/2021","W","154"
"5","01/27/2022","W","156"
"5","11/01/2024","W","129"
"5","06/25/2024","W","175"
"5","04/06/2023","W","153"
"5","12/23/2023","A","107"
"5","03/02/2023","W","173"
"5","01/15/2024","W","105"
"5","08/16/2024","W","105"
"5","01/13/2023","W","165"
"5","04/02/2022","A","209"
"5","12/20/2022","W","231"
"5","09/03/2021","W","271"
"5","07/28/2021","W","215"
"5","11/17/2023","W","148"
"5","10/27/2023","W","206"
"5","05/21/2023","U","154"
"5","05/31/2022","W","217"
"5","06/23/2021","W","216"
"5","06/24/2022","W","161"
"5","11/01/2021","W","219"
"5","05/19/2024","U","143"
"5","10/09/2023","W","154"
"5","06/16/2023","W","184"
"5","10/02/2024","W","145"
"5","03/30/2024","A","143"
"5","07/13/2021","W","235"
"5","08/19/2023","A","223"
"5","12/28/2024","A","152"
"5","11/20/2022","U","120"
"5","09/07/2022","W","228"
"5","11/21/2023","W","125"
"5","08/09/2023","W","215"
"5","03/01/2021","W","153"
"5","01/08/2022","A","152"
"5","09/12/2023","W","249"
"5","07/08/2021","W","150"
"5","11/10/2024","U","153"
"5","02/25/2024","U","130"
"5","02/23/2022","W","134"
"5","10/13/2021","W","211"
"5","12/25/2021","A","148"
"5","07/27/2024","A","218"
"5","08/06/2022","A","182"
"5","06/11/2022","A","226"
"5","07/18/2022","W","313"
"5","03/03/2021","W","183"
"5","04/23/2023","U","174"
"5","03/24/2023","W","169"
"5","07/22/2023","A","171"
"5","05/20/2021","W","208"
"5","04/07/2024","U","121"
"5","01/18/2021","W","145"
"5","02/15/2024","W","361"
"5","04/27/2022","W","190"
"5","08/22/2022","W","351"
"5","03/07/2024","W","360"
"5","11/30/2024","A","93"
"5","08/11/2021","W","222"
"5","07/26/2024","W","181"
"5","05/08/2022","U","235"
"5","11/07/2024","W","169"
"5","10/01/2022","A","208"
"5","07/11/2023","W","182"
"5","09/12/2024","W","160"
"5","11/05/2023","U","145"
"5","04/30/2024","W","254"
"5","05/20/2022","W","234"
"5","07/23/2023","U","193"
"5","05/27/2022","W","253"
"5","01/30/2023","W","125"
"5","12/22/2023","W","133"
"5","10/20/2021","W","246"
"5","01/20/2022","W","103"
"5","07/17/2022","U","176"
"5","05/09/2024","W","214"
"5","03/15/2022","W","214"
"5","04/12/2022","W","174"
"5","01/11/2024","W","162"
"5","04/21/2023","W","172"
"5","02/13/2022","U","154"
"5","09/15/2023","W","202"
"5","01/12/2023","W","186"
"5","05/31/2023","W","204"
"5","05/18/2021","W","161"
"5","10/11/2021","W","205"
"5","02/16/2023","W","182"
"5","05/15/2022","U","226"
"5","09/08/2021","W","194"
"5","06/18/2022","A","201"
"5","02/25/2022","W","195"
"5","07/15/2024","W","157"
"5","01/03/2024","W","208"
"5","03/03/2023","W","159"
"5","10/26/2023","W","206"
"5","01/04/2021","W","171"
"5","07/05/2023","W","212"
"5","08/11/2024","U","134"
"5","09/04/2024","W","163"
"5","02/20/2023","W","158"
"5","05/30/2024","W","153"
"5","03/09/2021","W","173"
"5","01/25/2024","W","347"
"5","10/19/2024","A","168"
"5","04/13/2023","W","224"
"5","09/08/2022","W","311"
"5","03/17/2021","W","174"
"5","01/28/2023","A","159"
"5","05/10/2023","W","220"
"5","12/06/2023","W","137"
"5","01/09/2022","U","160"
"5","11/11/2022","W","203"
"5","11/29/2021","W","167"
"5","12/31/2023","U","131"
"5","03/27/2024","W","338"
"5","10/31/2024","W","131"
"5","06/07/2024","W","101"
"5","05/12/2022","W","172"
"5","07/16/2022","A","207"
"5","08/23/2024","W","139"
"5","03/30/2022","W","197"
"5","03/30/2021","W","142"
"5","08/10/2022","W","198"
"5","04/24/2024","W","234"
"5","12/13/2021","W","131"
"5","11/25/2021","U","191"
"5","04/03/2021","A","174"
"5","03/18/2024","W","147"
"5","08/02/2022","W","343"
"5","01/31/2022","W","194"
"5","08/20/2021","W","239"
"5","11/23/2024","A","174"
"5","04/17/2023","W","137"
"5","11/14/2021","U","165"
"5","02/24/2024","A","143"
"5","12/06/2022","W","196"
"5","12/21/2022","W","226"
"5","10/16/2022","U","203"
"5","09/30/2021","W","243"
"5","12/01/2024","U","99"
"5","09/25/2024","W","173"
"5","04/23/2022","A","181"
"5","02/03/2024","A","157"
"5","12/27/2021","W","194"
"5","10/14/2021","W","263"
"5","05/24/2023","W","178"
"5","06/11/2021","W","251"
"5","05/07/2023","U","143"
"5","03/04/2023","A","165"
"5","08/26/2021","W","215"
"5","11/19/2024","W","143"
"5","10/28/2021","W","281"
"5","04/27/2024","A","180"
"5","09/18/2024","W","156"
"5","11/13/2024","W","133"
"5","06/25/2022","A","200"
"5","08/28/2022","U","216"
"5","01/11/2023","W","216"
"5","06/15/2023","W","202"
"5","02/09/2024","W","232"
